customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5135-CUST,Male,1,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),71.46,0.0,No
5136-CUST,Female,0,No,No,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.69,5716.71,No
5137-CUST,Male,1,Yes,Yes,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),42.28,1872.63,Yes
5138-CUST,Female,0,No,No,19,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.02,761.61,No
5139-CUST,Female,1,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,49.08,1893.38,No
5140-CUST,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),72.42,79.65,No
5141-CUST,Male,1,Yes,No,60,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,51.48,3136.41,No
5142-CUST,Male,1,No,No,70,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,37.81,2651.88,No
5143-CUST,Female,1,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.12,855.38,No
5144-CUST,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,44.52,1276.98,No
5145-CUST,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.94,1043.41,No
5146-CUST,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),34.54,763.04,No
5147-CUST,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.66,1091.59,No
5148-CUST,Male,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),69.46,4191.13,No
5149-CUST,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,34.16,408.22,Yes
5150-CUST,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.53,1136.72,Yes
5151-CUST,Female,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),32.38,451.97,No
5152-CUST,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,83.29,869.86,No
5153-CUST,Male,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,72.91,794.88,Yes
5154-CUST,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,40.16,76.72,No
5155-CUST,Male,0,No,No,23,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),44.03,999.03,Yes
5156-CUST,Male,0,No,No,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.42,412.36,No
5157-CUST,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.1,967.06,Yes
5158-CUST,Male,1,No,No,70,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.54,5220.52,No
5159-CUST,Male,1,No,No,59,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),42.51,2512.18,Yes
5160-CUST,Female,1,No,Yes,10,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),46.5,451.51,No
5161-CUST,Male,1,Yes,No,9,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,42.01,343.25,No
5162-CUST,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.15,137.7,Yes
5163-CUST,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.98,1172.06,No
5164-CUST,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,6.08,No
5165-CUST,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),46.27,752.18,Yes
5166-CUST,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.6,91.28,No
5167-CUST,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,62.23,3238.99,Yes
5168-CUST,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Mailed check,35.92,569.25,No
5169-CUST,Female,0,Yes,No,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,46.31,372.07,Yes
5170-CUST,Female,0,No,No,67,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,43.82,2945.22,Yes
5171-CUST,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,729.56,Yes
5172-CUST,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),66.28,3783.19,Yes
5173-CUST,Female,0,No,No,59,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.93,2901.17,No
5174-CUST,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.12,421.48,Yes
5175-CUST,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,283.33,No
5176-CUST,Female,1,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.84,721.92,No
5177-CUST,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.68,321.78,No
5178-CUST,Female,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,76.65,4894.65,No
5179-CUST,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),39.73,930.89,Yes
5180-CUST,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,191.75,Yes
5181-CUST,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,64.35,4642.32,No
5182-CUST,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.37,1681.56,Yes
5183-CUST,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,26.55,78.84,Yes
5184-CUST,Female,1,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.94,3131.77,No
5185-CUST,Female,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,61.54,4465.3,No
5186-CUST,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,47.4,3389.08,No
5187-CUST,Female,0,No,Yes,16,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,36.09,578.37,Yes
5188-CUST,Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),68.06,3162.21,Yes
5189-CUST,Male,0,No,No,48,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.56,3505.89,Yes
5190-CUST,Male,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),40.89,1691.37,No
5191-CUST,Female,0,No,Yes,6,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),45.63,251.08,Yes
5192-CUST,Female,0,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,1189.32,No
5193-CUST,Female,1,Yes,No,20,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),37.41,793.31,No
5194-CUST,Male,0,No,No,24,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,42.81,1031.22,Yes
5195-CUST,Male,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,71.35,4319.47,No
5196-CUST,Female,0,Yes,No,27,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,42.15,1133.94,Yes
5197-CUST,Female,1,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.99,4112.57,Yes
5198-CUST,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.14,907.04,No
5199-CUST,Female,0,No,Yes,33,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,43.46,1420.01,No
5200-CUST,Female,0,No,No,66,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),39.34,2644.18,No
5201-CUST,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,34.25,69.73,Yes
5202-CUST,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),68.86,2963.29,No
5203-CUST,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,71.73,959.64,No
5204-CUST,Female,0,Yes,Yes,7,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,77.92,555.27,No
5205-CUST,Male,0,Yes,No,4,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),86.98,304.4,Yes
5206-CUST,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,34.19,2241.17,No
5207-CUST,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.07,1612.62,No
5208-CUST,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,76.99,3473.55,Yes
5209-CUST,Male,0,No,No,64,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),70.95,4531.67,No
5210-CUST,Female,0,Yes,Yes,65,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),37.91,2470.5,No
5211-CUST,Male,0,Yes,No,25,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,49.71,1250.29,No
5212-CUST,Female,1,Yes,No,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.03,540.88,No
5213-CUST,Female,0,No,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,80.83,4055.1,Yes
5214-CUST,Female,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.19,3309.07,Yes
5215-CUST,Female,0,No,Yes,50,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,31.29,1595.69,Yes
5216-CUST,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,73.18,1317.43,No
5217-CUST,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.93,1537.71,Yes
5218-CUST,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,42.66,Yes
5219-CUST,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,75.92,2794.51,No
5220-CUST,Female,0,No,No,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,80.52,5570.27,No
5221-CUST,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.59,905.06,No
5222-CUST,Male,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.89,1505.57,No
5223-CUST,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,740.82,No
5224-CUST,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,450.48,No
5225-CUST,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),54.72,2725.48,No
5226-CUST,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),85.58,11.79,Yes
5227-CUST,Female,1,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,89.67,4760.95,No
5228-CUST,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.5,972.82,Yes
5229-CUST,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.69,2887.51,Yes
5230-CUST,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),35.87,717.43,No
5231-CUST,Male,0,No,Yes,40,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,41.74,1650.57,No
5232-CUST,Male,0,No,Yes,60,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.8,2399.29,Yes
5233-CUST,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,71.97,2316.64,Yes
5234-CUST,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,47.3,3392.21,No
5235-CUST,Male,0,No,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),64.91,1769.61,No
5236-CUST,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,961.96,Yes
5237-CUST,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.97,676.48,No
5238-CUST,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.66,763.49,Yes
5239-CUST,Female,0,No,No,51,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,69.18,3505.75,No
5240-CUST,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.01,620.59,No
5241-CUST,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,551.66,No
5242-CUST,Male,0,No,No,13,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.94,1136.82,Yes
5243-CUST,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),68.67,4240.33,No
5244-CUST,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.07,3443.27,Yes
5245-CUST,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),40.76,2153.03,No
5246-CUST,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.37,1017.01,No
5247-CUST,Female,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),51.94,2756.83,No
5248-CUST,Female,1,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,74.12,5323.44,Yes
5249-CUST,Female,1,No,No,34,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,59.84,2018.4,Yes
5250-CUST,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,40.26,1159.43,No
5251-CUST,Male,0,No,Yes,54,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,4019.39,No
5252-CUST,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,81.36,3.8,No
5253-CUST,Male,0,No,Yes,14,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,44.68,635.95,Yes
5254-CUST,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),41.21,987.91,Yes
5255-CUST,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.49,487.25,No
5256-CUST,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,76.65,5414.21,No
5257-CUST,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.99,1066.71,No
5258-CUST,Male,0,No,No,51,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.88,2588.56,No
5259-CUST,Female,0,Yes,No,64,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.66,3074.83,No
5260-CUST,Male,0,No,No,69,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,70.8,4865.81,Yes
5261-CUST,Male,0,No,No,0,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,72.82,0.0,Yes
5262-CUST,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,273.59,No
5263-CUST,Male,0,No,No,26,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.38,1353.07,No
5264-CUST,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.16,449.31,Yes
5265-CUST,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,68.62,2967.41,No
5266-CUST,Male,0,No,Yes,49,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,74.87,3682.05,Yes
5267-CUST,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),65.09,855.42,No
5268-CUST,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,896.77,Yes
5269-CUST,Male,1,No,Yes,49,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.56,2349.76,No
5270-CUST,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,295.3,No
5271-CUST,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.59,88.45,Yes
5272-CUST,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,1083.65,No
5273-CUST,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.63,1136.82,No
5274-CUST,Female,0,No,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,577.58,Yes
5275-CUST,Male,0,Yes,Yes,0,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.9,5.69,Yes
5276-CUST,Male,0,Yes,No,69,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,51.16,3521.97,No
5277-CUST,Female,0,Yes,No,55,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),51.93,2857.45,No
5278-CUST,Male,0,No,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),42.38,105.84,No
5279-CUST,Male,0,Yes,Yes,21,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,78.13,1638.43,Yes
5280-CUST,Female,0,Yes,No,57,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.97,3648.66,No
5281-CUST,Male,0,Yes,Yes,43,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,38.06,1648.08,No
5282-CUST,Male,0,Yes,No,56,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,45.06,2489.65,No
5283-CUST,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,69.71,2683.15,No
5284-CUST,Male,0,No,Yes,55,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),48.13,2635.76,Yes
5285-CUST,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),68.98,4260.29,Yes
5286-CUST,Female,0,No,No,38,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,32.33,1200.83,Yes
5287-CUST,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.46,171.69,No
5288-CUST,Female,0,Yes,No,13,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),27.82,391.64,Yes
5289-CUST,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,310.99,No
